Track,Artist,Album,Year,Duration,Time_Signature,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Popularity,lyrics,lyrics_found
telepatía,Kali Uchis,Sin Miedo (del Amor y Otros Demonios) ∞,2020,160191,4,0.653,0.524,11,-9.016,0,0.0502,0.112,0.0,0.203,0.553,83.97,82,"Quién lo diría que se podría
Hacer el amor por telepatía
La luna está llena, mi cama vacía
Lo que yo te haría
Si te tuviera de frente, la mente te la volaría
De noche y de día, de noche y de día

You know I'm just a flight away
If you want it, you could take a private plane
A kilómetros estamos conectando
Y me prendes aunque no me estés tocando
You know I got a lot to say
All these voices in the background of my brain
Y me dicen todo lo que estás pensando
Me imagino lo que ya estás maquinando

Quién lo diría que se podría
Hacer el amor por telepatía
La luna está llena, mi cama vacía
Lo que yo te haría
Si te tuviera de frente, la mente te la volaría
De noche y de día, de noche y de día

You know that I can see right through you
I can read your mind, I can read your mind
What you wanna do?
It's written all over your face, times two
'Cause I can read your mind, I can read your mind
I can hear your thoughts like a melody
Listen while you talk when you're fast asleep
You stay on the phone just to hear me breathe
(On repeat)

Quién lo diría que se podría
Hacer el amor por telepatía
La luna está llena, mi cama vacía
Lo que yo te haría
Si te tuviera de frente, la mente te la volaría
De noche y de día, de noche y de día

(You know I got a lot to say)
(All these voices in the background of my brain)",False
Cool Again,Kane Brown,Cool Again,2020,164668,4,0.608,0.735,4,-5.497,1,0.0371,0.0156,1.69e-06,0.361,0.773,90.007,52,"I've been thinkin' 'bout ya lately
Reminiscin', goin' crazy
Miss the way your kiss would keep me up
Ayy, wish that you were here tonight
Drinkin' vodka soda, extra limes
And we could just get back to bein' us

'Cause I just wanna be cool again, cool again, cool again
Like we were last summer
Want you again, you again, you again
To be stealin' my covers
All tangled in each other, nights still playin' back in my head
I just wanna be cool again, cool again, cool again, yeah

Do you ever think about
The days we couldn't live without each other?
Where the hell did we go wrong?
Ayy, how'd we go from that to this?
How'd we let a good thing slip?
Do we really have to go move on?

I just wanna be cool again, cool again, cool again
Like we were last summer
Want you again, you again, you again
To be stealin' my covers
All tangled in each other, nights still playin' back in my head
I just wanna be cool again, cool again, cool again, yeah

Yeah, I just wanna be, cool again
(Cool again, cool again, cool again, cool again)

'Cause I just wanna be cool again, cool again, cool again
Like we were last summer
Want you again, you again, you again
To be stealin' my covers
All tangled in each other, nights still playin' back in my head
I just wanna be cool again, cool again, cool again, yeah

(Cool again, cool again, cool again)
Y'all know that I just wanna be cool again (Cool again, cool again, cool again)
Last summer with you (Cool again, cool again, cool again)
Cool again
(Cool again, cool again) Cool again, yeah",False
Good as You,Kane Brown,Experiment Extended,2018,192053,4,0.626,0.516,8,-6.05,1,0.0388,0.4,0.0,0.142,0.769,153.653,62,"See the way you're taking care of your Mama
The way you’re taking care of me
The way you light up any room, girl
You're what this world should be

Tomorrow, tonight, the rest of my life
I wanna be the man you want me to be
So startin' right now, girl, tell me everything you need

I just wanna wake up everyday here in this bed
Never leave ""I love you"" left unsaid
It might take a hundred lifetimes to do
But baby, I just wanna be good as you

Girl, you’re more than just the surface
Yeah, you got that heart of gold
So when it comes to loving you, babe
No, it will never get old

Tomorrow, tonight, the rest of my life
I wanna be the man you want me to be
So startin' right now, girl, tell me everything you need

I just wanna wake up everyday here in this bed
Never leave ""I love you"" left unsaid
It might take a hundred lifetimes to do
But baby, I just wanna be good as you
Good as you, baby


I just wanna wake up everyday here in this bed
Never leave ""I love you"" left unsaid
In my take a hundred lifetimes to do
But baby, I just wanna be good as you
I just wanna wake up everyday here in this bed (Yeah with you baby)
Never leave ""I love you left"" unsaid
It might take a hundred lifetimes to do
But baby, I just wanna be good as you
Baby, I just wanna be good as you",False
Heaven,Kane Brown,Kane Brown (Deluxe Edition),2018,179506,4,0.677,0.556,9,-6.544,1,0.0306,0.263,0.0,0.105,0.521,80.006,71,"Hmm

This is perfect
Come kiss me one more time
I couldn't dream this up
Even if I tried
You and me in this moment
Feels like magic, don't it?
I'm right where I wanna be

Everybody's talkin' about heaven like they just can't wait to go
Sayin' how it's gonna be so good, so beautiful
Lyin' next to you, in this bed with you, I ain't convinced
'Cause, I don't know how, I don't know how Heaven, Heaven
Could be better than this

I swear you're an angel
Sent to this world
What did I do right to deserve you, girl?
I could stay here forever
I'd be fine if we never
Had to even leave this room

Everybody's talkin' 'bout heaven like they just can't wait to go
Sayin' how it's gonna be so good, so beautiful
Lyin' next to you, in this bed with you, I ain't convinced
'Cause, I don't know how, I don't know how Heaven, Heaven
Could be better than this
Could be better than this

Everybody's talkin' 'bout heaven like they just can't wait to go
Sayin' how it's gonna be so good, so beautiful
Lyin' next to you, in this bed with you, I ain't convinced
'Cause, I don't know how, I don't know how Heaven, Heaven
Could be better than this (Heaven)
Could be better than this (Heaven, Heaven)

I swear this is perfect
Come kiss me one more time",False
Homesick,Kane Brown,Experiment Extended,2018,205400,4,0.701,0.5,8,-8.82,1,0.0303,0.46,0.0,0.234,0.409,97.028,61,"Dancin' in the kitchen, you singin' my favorite song
Swingin' on the front porch, just laughin' at the dogs
How you swear you love me more when you're whispering, ""Goodnight""
All those little moments are every reason why

I'm homesick
This feelin' that I'm feeling'
No, it don't quit
It's like half of me is missin'
Heaven knows it
That all I wanna do
Is be alone with
Your brown eyes all tangled up
Just holdin'
Onto you tonight
Until the mornin'
Baby, that's the damn truth
If home is where the heart is
I'm homesick for you

Well, it says ""Kane Brown"" on a sign with a line out the door
It sold out some little town I've never been before
Yeah, they're screamin' my name, this is what we dreamed about
But out here singin' 'bout you, baby, all I'm thinkin' 'bout

I'm homesick
This feelin' that I'm feeling'
No, it don't quit
It's like half of me is missin'
Heaven knows it
That all I wanna do
Is be alone with
Your brown eyes all tangled up
Just holdin'
Onto you tonight
Until the mornin'
Baby, that's the damn truth
If home is where the heart is
I'm homesick for you

Homesick for you
Yeah, yeah

I'm homesick
This feelin' that I'm feelin'
No, it don't quit
It's like half of me is missin'
Heaven knows it
That all I wanna do
Is be alone with
Your brown eyes, just tangled up
Just holdin'
Onto you tonight
Until the mornin'
Baby, that's the damn truth
If home is where the heart is
I'm homesick for you

I'm homesick for you
Yeah, yeah",False
Lose It,Kane Brown,Experiment Extended,2018,178986,4,0.545,0.854,4,-4.968,0,0.0289,0.00244,1.2e-06,0.249,0.436,91.967,60,"Yeah

That lit up, ringing, buzzing good for nothing phone in your hands
With directions to the party that's just started with that cover band
That old school radio station, let's just drive until it's faded
Girl, let's lose it, tonight

'Cause when you do that thing right there
Flippin' your hair, baby, I swear

I don't think you know what you're doing to me
You got my heart skip-skipping a beat
You're not close enough so that space between
You and me, let's lose it
The way you're dancin', swayin' to the music
Girl, that body and how you move it
Every time you cross my mind
Girl, I lose it
Yeah, I lose it
Yeah, I lose it

Let's start with them Luccheses
Baby, kick 'em to the floorboard
Them bobby pins holdin' your hair up
Girl, you don't need 'em no more
That dress hangin' off your shoulder as you move a little closer
Yeah, let's lose it tonight
Yeah girl

I don't think you know what you're doin' to me
You got my heart skip-skipping a beat
You're not close enough so that space between
You and me, let's lose it
The way you're dancin', swayin' to the music
Girl, that body and how you move it
Every time you cross my mind
Girl, I lose it
Yeah, I lose it
Yeah, I lose it

'Cause when you do that thing right there
Flippin' your hair, baby I swear
Um

I don't think you know what you're doing to me
You got my heart skip-skipping a beat
You're not close enough so that space between
You and me, let's lose it
The way you're dancin', swayin' to the music
Girl, that body and how you move it
Every time you cross my mind
Girl, I lose it
Yeah, I lose it
Yeah, I lose it

Girl, I lose it
Yeah, I lose it",False
What Ifs (feat. Lauren Alaina),Kane Brown,Kane Brown,2017,188253,4,0.612,0.799,10,-4.603,1,0.0275,0.00898,0.0,0.172,0.687,125.976,71,"You say, ""What if I hurt you? What if I leave you?
What if I find somebody else and I don't need you?
What if this goes south? What if I mess you up?""
You say, ""What if I break your heart in two, then what?""

Well, I hear you, girl, I feel you, girl, but not so fast
Before you make your mind up, I gotta ask

What if I was made for you and you were made for me?
What if this is it? What if it's meant to be?
What if I ain't one of them fools just playin' some game?
What if I just pull you close? What if I lean in
And the stars line up and it's our last first kiss?
What if one of these days, baby, I go and change your name?
What if I loved all these what ifs away?

What if the sky falls (Sky falls)
Or the sun stops burnin'?
We could worry about them what ifs 'til the world stops turnin'
Or I could kiss you (You should kiss me)
What if you liked it? (Bet I'd like it)
Well, we ain't never gonna know unless we try it

What if I was made for you and you were made for me?
What if this is it? What if it's meant to be?
What if I ain't one of them fools just playin' some game?
What if I just pull you close? What if I lean in
And the stars line up and it's our last first kiss?
What if one of these days, baby, I go and change your name?
What if I loved all these what ifs away?
Aw, yeah
Come on

You say, ""What if I hurt you? What if I leave you?
What if I find somebody else and I don't need you?""
Damn

What if I was made for you and you were made for me?
What if this is it? What if it's meant to be?
What if I ain't one of them fools just playin' some game?
Yeah, what if I just pull you close? What if I lean in
And the stars line up and it's our last first kiss?
What if one of these days, baby, I go and change your name?
What if I loved all these what ifs away?

Away (Away)
What if?",False
Worship You,Kane Brown,Worship You,2020,205746,4,0.63,0.496,8,-7.011,1,0.0329,0.388,0.0,0.088,0.387,78.024,45,"Your kisses have a higher power
Your body, baby, it's divine
Every time I see you smile
It's like I've seen the light
Sleeping next to you is Heaven
But you already know 'bout that
Wanna glorify every part of you so bad

Don't get me wrong
I'm a God fearing Christian man
But if you were a religion then, damn
I don't know what I'd do
Yeah, I might have to worship you
I might have to sing your praise
I might have to go to church, yeah
Every single night and day
Yeah, I might have to hit my knees
'Cause you lay it on me like the truth
And you love me like Hallelujah
I might have to worship you
Yeah, I might have to worship you
I might have to worship you (I might have to worship you)

And I ain't saying you can walk on water
Or that you can turn it into wine
But, girl, it feels like a miracle that you're mine

So don't get me wrong
I'm a God fearing Christian man
But if you were a religion then, damn
Yeah, I don't know what I'd do
Yeah, I might have to worship you
I might have to sing your praise
I might have to go to church, yeah
Every single night and day
Yeah, I might have to hit my knees
'Cause you lay it on me like the truth
And you love me like Hallelujah
I might have to worship you
I might have to worship you
Woo
Said I might have to worship you
Don't get me wrong
I'm a God fearing Christian man
But if you were a religion then, damn
Said I don't know what I'd do
Yeah, I might have to worship you
I might have to sing your praise
I might have to go to church, yeah
Every single night and day
I might have to hit my knees
'Cause you lay it on me like the truth
And you love me like Hallelujah
I might have to worship you
Yeah, I might have to worship you
Ooh, ooh-ooh, ooh-ooh
I might have to worship you (I might have to worship you)",False
Ahora Me Llama,KAROL G,Unstoppable,2017,235226,4,0.646,0.573,7,-5.716,0,0.041,0.00949,3.98e-05,0.0932,0.109,134.979,70,"Ahora me llama
Diciendo que le hago falta en su cama
Sabiendo que eso conmigo no va, ya no va
Ahora solo quiero salir con mi propio squad
Es porque la noche es mía
La voy a disfrutar sin tu compañía

Ahora yo quiero vivir la vida día a día
Al fin y al cabo, esta vida es mía, mía
Salí con el corazón partido y no quiero na'
Ahora solo quiero los mejore' tragos y la ropa traída 'e Dubái

Y llámalo como tú quieras
Lo que tú digas me resbala
Yo solo vivo a mi manera
Y llámame como tú quieras
Lo que tú digas me resbala
Yo solo vivo a mi manera

Baby, deja el stalk, o en el Instagram voy a darte block (Block, block)
Quiere' volver conmigo, I don't give a fuck
Ya tú gastaste todo' los strikes
Y no pienso hablarte por más que me estés dando like
No tengo cuatro babies, tengo 23 como Mike (Yeh)
Me va mucho mejor así soltero (Soltero)
Jangueo, bebo, fumo, hago to' lo que yo quiero
No me hable' de amor verdadero
Yo tengo una colombiana y se lo meto entero, yeh
Y hoy yo ando con lo mío' (Mío')
Mi squad en lo que yo confío (-fío)
Crecío', yo nunca le bajo (No, no)
No joda', baby, arranca pa'l carajo, yeh

Y llámalo como tú quieras
Lo que tú digas me resbala
Yo solo vivo a mi manera
Y llámame como tú quieras
Lo que tú digas me resbala
Yo solo vivo a mi manera

El estilo de vida que yo llevo desde hace rato a mí me encanta
Estoy soltera, hago lo que quiera y nadie levanta mi falda
Sin antes era mala
Ahora viene la nueva versión y más mala
Sigo haciendo fama
Después yo veo qué gustico llevo a mi cama
Que vivir de amores, eso ya no me hace falta
Yo soy dueña de mi vida, a mí nadie me manda
(Yo soy dueña de mi vida, a mí nadie me manda)

Me va mucho mejor así soltero (Soltero)
Jangueo, bebo, fumo, hago to' lo que yo quiero
No me hable' de amor verdadero
Yo tengo una colombiana y se lo meto entero, yeh

Ahora yo quiero vivir la vida día a día
Al fin y al cabo, esta vida es mía, mía
Salí con el corazón partido y no quiero na'
Ahora solo quiero los mejore' tragos y la ropa traída 'e Dubái

Y llámame como tú quieras
Lo que tú digas me resbala
Yo solo vivo a mi manera

Yeh-yeh-yeh-yeh
Karol G
Bad Bunny, baby
Ovy On The Drums
O-O-Ovy On The Drums
Hear This Music, bebé
Dí-Díselo, Luían",False
AMARGURA,KAROL G,MAÑANA SERÁ BONITO,2023,170480,4,0.912,0.7,6,-3.331,0,0.068,0.163,0.0,0.174,0.535,106.981,88,"Si te dicen que yo me estoy curando, es la verdad
Eey

Ayer te vi, aparentemente estabas contento, estabas feliz
Besándola a ella, así como antes me besaba' a mí
En parte me alegra que uno de los dos no esté llorando
Ojalá me piense' de vez en cuando

Y aunque yo hago como si na'
Baby, qué amargura me da saber que ahora
Tú estás vacilando con otra
Por fuera me río, pеro por adentro estoy rota
Y aunque yo hago como si na' (Papi)
Baby, qué amargura mе da saber que ahora
Tú estás vacilando con otra
Por fuera me río, pero por adentro estoy rota

Primero, quiero decirte que no hay un segundo que
Piense que te lo dañó un tercero
Sin ti se siente vacío el cuarto, insisto
Polvo, llegábamos hasta el quinto
Te extraño tanto, sin ti es distinto
Me duele ver cómo me deja' en visto
A veces pienso que me extraña' un poquito
Yo misma lo' pajarito' me pinto (Ey)

Qué mal que ya no estés aquí
Estaría tomándomelos contigo y no por ti, por ti
En coleccionista me volví
Guardando toa' las foto', me volví más devota y ni así

Y aunque yo hago como si na'
Baby, qué amargura me da saber que ahora
Tú estás vacilando con otra
Por fuera me río, pero por adentro estoy rota
Y aunque yo hago como si na' (Papi)
Baby, qué amargura me da saber que ahora
Tú estás vacilando con otra
Por fuera me río, pero por adentro estoy rota

¡Ey!
¡Esta canción que no me la pongan borracha, hijueputa!
O-O-Ovy On the Drums
(Baby, qué amargura me da)",False
CONTIGO (with Tiësto),KAROL G,CONTIGO (with Tiësto),2023,192786,4,0.85,0.562,5,-7.863,1,0.0724,0.169,3.23e-06,0.104,0.293,122.029,82,,False
EL MAKINON,KAROL G,KG0516,2021,209160,4,0.635,0.706,5,-3.224,0,0.125,0.256,0.0,0.108,0.443,88.863,74,"Ando por ahí con los de siempre, un flow cabrón
Dando vuelta en un maquinón
Cristale' G5 en un capsulón (En un capsulón)
Y desde que salí (Desde que salí)
To' quieren repetir (To' quieren repetir)
Pero ando en otra, baby, ya me fui
Y ahora ando por ahí con los de siempre, un flow cabrón
Dando vuelta en un maquinón
Cristale' G5 en un capsulón (En un capsulón)
Y ando por ahí con los de siempre, un flow cabrón (Eh-eh-eh)
Dando vuelta en un maquinón (Ah)
Cristale' G5 en un capsulón  (Mariah, baby)

Y la guagua está G5, baby, pa' 'entro no sе ve
Podemo' bellaquеar, también podemo' prender
Yo te quiero esposar como si fuera un cuartel (Yey)
Un Airbnb o no' vamo' pa un hotel
Donde quiera te como (Como)
Pa' escaparno' tú dime cómo (Uy)
Dime si somo' o no somo', a ninguno perdono
Este booty se va trending y eso e' sin darle promo

Hasta abajo desde los dieciséi'
Desde chamaquita rompiendo la ley (La ley)
El DM explota'o, pero e' que no hay break (No)
Nos comimos hoy, mañana replay (Ah-ah)
Hasta abajo desde los dieciséi'
Desde chamaquita rompiendo la ley (La ley)
El DM explota'o, pero e' que no hay break (Uy)
Nos comimos hoy, mañana replay (Ahora no hay break, papi)

Y ando por ahí con los de siempre, un flow cabrón
Dando vuelta en un maquinón (Ey, ey)
Cristale' G5 en un capsulón (En un capsulón)
Ando por ahí con los de siempre, un flow cabrón (Ah-ah)
Dando vuelta en un maquinón (Ah; ey)
Cristale' G5 en un capsulón (En un capsulón)

Me aburrí de la Jeepeta y saqué un maquinón (Papi)
Que cuando lo acelero sienten la presión
Bellaquita de profesión (-ión), puesta pa'l problemón (-ón)
Mi' diabla' andan toa' de misión
Ando en un Lamborghini que en la alfombra dice ""Diablo""
Pa'rriba la puerta si la abro
Baby, compárenme con la que sea, yo la parto (Ey)
Mi hijo va a ser millonario desde el parto (Papi; wuh)
De mis babie' ninguna le baja
Las Jordans nueva' de caja
Y la cuenta nadie me la paga (No)
Te gustan como yo, no te hagas (Ven y dale, ey)

Hasta abajo desde los dieciséi' (-sei')
Desde chamaquita rompiendo la ley (La ley)
Me tiran, pero e' que no hay break (No)
Nos conocimo' hoy, mañana replay (Ah-ah)
Hasta abajo desde los dieciséi' (Yeh)
Desde chamaquita rompiendo la ley (Ley-ley)
El DM explota'o, pero e' que no hay break (Dale, dale)
Nos comimos hoy, mañana replay (Ahora no hay break, papi)

La verdadera bichota, papi
Jaja, y la tóxica (Ah)
Ya tú sabe', mmm
KAROL G con Mariah (Ah, yeh; un capsulón)
Ey (Ahora no hay break, papi)
Cuida'o que venimo' por ahí (Mmm; ja)
Con un flow bien cabrón
(It's Mariah, babe
Mariah Angeliq
No
Papi)",False
GATITA GANGSTER,KAROL G,MAÑANA SERÁ BONITO (BICHOTA SEASON),2023,170920,4,0.826,0.552,10,-5.167,0,0.144,0.167,6.23e-06,0.101,0.532,96.981,75,"En casa dejamo' la timidez
Tengo un secreto que no sé si te conté
Hace tiempo estaba por tirarte
Pa' solito pillarte, un besito robarte

Yo tu gatita gángster
La que quiere encontrarte
Sin buscarno', bebé
Nos vimos otra ve' y nos pegamo' al instante

Nos pegamo' al instante, como en los tiempo' de antes
Fino con flow de maleante
Que hasta los aros los tiene full de diamante'
No te des guille, que yo soy de antes
Qué novela
Siempre que me ves con otro tú me celas
Le fascinan los conciertos a capela
Qué rico untarte todo eso con Nutella, mmm
Le bajamo' a la película
No es por frontear
Parece mentira, pero esto es real (Mmm; papi)

Pero 'taba loco 'e chingarte
Y toíta' besarte
Eso abajo mojarte
Le pido a Dios que tus polvo' no me falten (Papi)
Pa' solito pillarte
Un besito robarte
Sin buscarno', bebé
Nos vimos otra ve' y nos pegamo' al instante (Dei V, Under Water; Dei V)

Es una gatita gángster
Le gusta prender, pasar el lighter
Pastilla' y trepa las parede' como Peter Parker
¿Te acuerda' que lo hicimo' en el cuarto master?
Tú bebiendo tequila y yo Johnnie Walker
E' una stalker
Pelea y me dice hasta ""motherfucker"" (Ah-ah)
Que si me pilla con otra le baja un upper (Ey)
Es celosa, no quiere que otra me toque
Porque la baby es calle
Si no es con ella, no me quiere con nadie (Eh-eh), no (¡No!)
Me comenta en las foto' pa' que las otra' no me hablen
No quiere que me escriban ni me llamen

Yo tu gatita gángster
La que quiere encontrarte
Sin buscarno', bebé
Nos vimos otra ve' y nos pegamo' al instante
Pa' solito pillarte
Un besito robarte
Sin buscarno', bebé
Nos vimo' otra ve' y nos pegamo' al instante

El de los Flavor'
Under Water
Yeah, ah-ah
Mera, dime, reggaetón de la mata
Ya tú sabe', en este nuevo junte con Sky
Y con La Bichota
¿Qué más tú quiere', cabrón?
¿Entiende'?
Muchos sabore', baby
Esta se la dedico a toa' esa' gatita' gángster
(Es mi gatita gángster
Mala mía por picharte
Es que estaba ocupa'o
Por eso es que yo no he podido contestarte
Dei V, yeah, yeah, yeah)",False
GATÚBELA,KAROL G,GATÚBELA,2022,209160,4,0.627,0.858,11,-2.824,0,0.386,0.263,0.0,0.21,0.342,92.523,71,"'Taba loca por probarte
Darte los besito' yo
Ojalá pueda' quedarte
Porque así me quedo yo
Estaba loca por cazarte
Hacértelo rico yo
Ojalá puedas quedarte

Porque aquí me quedo yo, oh-oh-oh
Porque aquí me quedo yo, oh-oh-oh, ey

Estaba loca por probarte
Darte los besito' yo
Ojalá pueda' quedarte
Porque así me quedo yo
Estaba loca por cazarte
Hacértelo rico yo
Ojalá puedas quedarte
¡Ay, papi!

Yo no ando con nadie, pero me tienen velá'
Ya estoy elevada, me siento gatúbela
Esto e' una foto porque yo no estoy pintá'
Y ese huerfanito necesita una mamá
Ay, qué rico
Cómo me pone el panty de ladito (Mmm)
Ay, qué rico
Ese besito dámelo abajito (Ah)
Ay, bendito
En cuatro yo te pongo rapidito
Mmm, bendito
No me comas tan rico, papacito

Estaba loca por probarte
Darte los besito' yo
Ojalá puedas quedarte
Porque así me quedo yo
Estaba loca por cazarte
Hacértelo rico yo
Ojalá puedas quedarte (Uff, qué chimba un verso de Maldy)

Sin Maldy no hay perreo
Yo la apreté en la disco como nadie la apretó
Gatita mansa, pero gatita se me rebeló
Me dijo que el alcohol todo el miedo se lo quitó
Que debajo 'e la falda nadie sabe si usa panty o no
Bellaqueo es lo que quiere, bellaqueo es lo que sigue (Wow)
No me eches la culpa, yo te dije
Que yo ando en la nota bien vira'o y a ti nadie te corrige
Llégale a casa pa' que te cobije
Que te quiero dar masacote pa' que esas nalga' reboten
Ella me lo tiene grandote, cómo te encanta Chimbote
Tú ere' adicta y cachonda, te gusta que te lo roce
Como la canción de Yankee, rompe, rompe

Estaba loca por probarte
Darte los besito' yo
Ojalá pueda' quedarte
Porque así me quedo yo
Estaba loca por cazarte
Hacértelo rico yo
Ojalá puedas quedarte

Porque aquí me quedo yo, oh-oh-oh
Cuanto te pongo el panty de laíto'
Porque aquí me quedo yo, oh-oh-oh, ey
Yo dándote besito' allá abajito

¡Jajaja!
Oye, esta vez junto a La Bichota
KAROL G, La Bebesuki (
Mmm
)
Con este servidor Maldy (
Mmm
)
Sin Maldy no hay perreo
The Music From The Company",False
Ocean,KAROL G,OCEAN,2023,155946,4,0.727,0.482,11,-6.193,1,0.115,0.933,0.0,0.388,0.487,74.93,73,"Si algún día te vas de casa (De casa)
Yo te llevo a la NASA, eh
Pido un cohete y voy directo por ti (Por ti, por ti)
Y si no estoy y algo te pasa
Recuerda que todo en la vida cambia
Y no importa lo que pase, te prometo no faltarte

Me siento grande por ti
Y aunque lo intentara, no podría sin ti
Toda mi felicidad es gracias a ti
Y si yo me muero volvería por ti
Me siento grande por ti (Por ti)
Y aunque lo intentara, no podría sin ti (Sin ti)
Toda mi felicidad es gracias a ti (A ti)
Y si yo me muero volvería por ti (Por ti, por ti), por ti

Se quedan cortas las palabras realmente
Y a Dio' le doy gracias porque estás aquí presente
Quiero que sepas que te amo eternamente
Que cuando dije ""Sí,"" lo dije para siempre
A tu lado todo no es perfecto, pero si mejor
Y cada detalle tuyo es mejor que el anterior
Aquella canción
Y cuando decoras con rosas mi habitación
Vamos a enseñarle al mundo lo que es amor
Tú y yo podemos juntos, eh
Porque amo toda' las locuras de tu mente
Y así me encanta presumirte ante la gente

Me siento grande por ti
Y aunque lo intentara, no podría sin ti
Toda mi felicidad es gracias a ti
Y si yo me muero volvería por ti
Me siento grande por ti (Por ti)
Y aunque lo intentara, no podría sin ti (Sin ti)
Toda mi felicidad es gracias a ti (A ti)
Y si yo me muero volvería por ti (Por ti, por ti)",False
PROVENZA,KAROL G,MAÑANA SERÁ BONITO,2022,207626,4,0.863,0.502,1,-7.912,1,0.0496,0.61,0.00765,0.11,0.567,111.029,83,"Baby, ¿qué más?
Hace rato que no sé na' de ti
'Taba con alguien, pero ya estoy free
Puesta pa' revivir viejos tiempo', no salgo hace tiempo
Tú dime dónde está', ah-ah-ah
Que hace rato que no sé na' de ti (Na' de ti)
'Taba con alguien, pero ya estoy free
Puesta pa' revivir viejos tiempo', no salgo hace tiempo (Shh)

Papi, nos perdemo', nos parqueamo' y lo prendemo'
Pa' la seca algo bebemo', y cuando nos emborrachemo'
Una de reggaetón ponemo' y nos vamo' a donde nos podamos querer
Nos podamos comer (Eh-ah)
Papi, nos perdemo', nos parqueamo' y lo prendemo'
Pa' la seca algo bebemo', y cuando nos emborrachemo'
Una de reggaetón ponemo' y nos vamo' a donde nos podamo' querer
Nos podamo' comer

Baby, ¿qué más?
Hace rato (Wuh) que no sé na' de ti (Yeh)
'Taba con alguien, pero ya estoy free ('Toy free)
Puesta pa' revivir viejos tiempo', no salgo hace tiempo
Tú dime dónde está', ah-ah-ah (Tú dime, tú dime)
Que hace rato que no sé na' de ti (Na' de ti)
'Taba con alguien, pero ya estoy free (Wuh)
Puesta pa' revivir viejos tiempo', no salgo hace tiempo

¿Qué de malo puede pasar?
¿Que nos vaya mal? Estoy afuera, sal
Tenemos cosas pendiente' por repasar
Tú ere' un polvito difícil de reemplazar (Sí)
No sé si te convenza (Ey)
Nos damo' un rocecito por Provenza
Y si la cosa se pone tensa, en mi cama la recompensa
O viceversa, ¿por qué lo piensas? (¡No!)
Pasamo' por el barrio por hierba (Hierba)
Ponla en la hookah pa' que se disuelva
La química todavía se conserva
Y yo te lo hago rico para que vuelva'
Aunque mañana me voy, aprovéchame que aquí estoy
Puesta pa' ti, por eso te escribí

Baby, ¿qué más?
Hace rato que no sé na' de ti
'Taba con alguien, pero ya estoy free (Huh)
Puesta pa' revivir viejos tiempo', no salgo hace tiempo
Tú dime dónde está', ah-ah-ah (Tú dime, tú dime)
Que hace rato que no sé na' de ti (Na' de ti)
'Taba con alguien, pero ya estoy free (Wuh)
Puesta pa' revivir viejos tiempo', no salgo hace tiempo

O-O-Ovy On The Drums",False
Si Antes Te Hubiera Conocido,KAROL G,Si Antes Te Hubiera Conocido,2023,195824,4,0.924,0.668,11,-6.795,1,0.0469,0.446,0.000594,0.0678,0.787,128.027,96,"¿Qué lo que?
Estamo' a rulay
Empezó el verano
Fuego

¿Qué hubiera sido?
Si antes te hubiera conocido
Seguramente, estarías bailando esta conmigo
No como amigos

Sino como otra cosa
Usted cerca me pone peligrosa
Por un besito hago cualquier cosa
La novia suya me pone celosa y aunque es hermosa
¡Ey!

No te va a tratar como yo
No te va a besar como yo
No está tan rica así como yo
Ella es tímida y yo no
Con esta' ganas que tengo yo
Me atrevo a comerme los do'
Hoy estás jangueando con ella
Pero, mmm, después tal vez no

¿Qué hubiera sido?
Si antes te hubiera conocido
Seguramente, estarías bailando esta conmigo
No como amigos, ¡ey!
¿Qué hubiera sido?
Ay, si antes te hubiera conocido
Seguramente, estarías bailando esta conmigo
No como amigos, ¡ey!

Y yo te veo y no sé cómo actuar
Bebé, pa' conquistarte que me pasen el manual
Espero lo que sea, yo no me voy a quitar
Tengo fe que esos ojito' un día me van a mirar
Yo me caso contigo
Mi nombre suena bien con tu apellido
'Toy esperando el primer descuido
Pa' presentarte como mi marido
Yo me caso contigo
Mi nombre suena bien con tu apellido
'Toy esperando el primer descuido
Pa' presentarte como mi marido
No has entendido que

No te va a tratar como yo
No te va a besar como yo
No está tan rica así como yo
Ella es tímida y yo no
Con esta' ganas que tengo yo
Me atrevo a comerme los do'
Hoy estás jangueando con ella
Pero (Mmm) después tal vez no

¿Qué hubiera sido?
Si antes te hubiera conocido (Ey, ¿cómo?)
Seguramente, estarías bailando esta conmigo
No como amigos, no, no, no

Ey, ey, ey, ey
(¿Qué hubiera sido?)
(Si antes te hubiera conocido)
Sisas, sisas, sisas, sisas (Jaja, ah)
Uh-uh-uh-uh
(¿Qué hubiera sido?)
(Si antes te hubiera conocido)",False
